time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.7421875,-0.2578125,0.59375
22,-0.73828125,-0.390625,0.71484375
40,-0.76171875,-0.48046875,0.765625
60,-0.78125,-0.48046875,0.77734375
81,-0.80078125,-0.4375,0.76171875
101,-0.79296875,-0.39453125,0.76171875
120,-0.77734375,-0.390625,0.80859375
140,-0.78515625,-0.44921875,0.82421875
160,-0.7734375,-0.5,0.91796875
180,-0.7734375,-0.5,0.91796875
200,-0.76171875,-0.4765625,0.94921875
221,-0.79296875,-0.51171875,0.90234375
240,-0.80078125,-0.5078125,0.90234375
260,-0.796875,-0.48828125,0.9375
281,-0.77734375,-0.46484375,0.9765625
301,-0.765625,-0.46875,0.9921875
322,-0.75390625,-0.4921875,1
340,-0.77734375,-0.5234375,0.96875
360,-0.79296875,-0.53515625,0.953125
381,-0.79296875,-0.51953125,0.96484375
401,-0.80078125,-0.515625,0.96484375
421,-0.80859375,-0.51953125,0.95703125
440,-0.80078125,-0.515625,0.95703125
460,-0.8046875,-0.51953125,0.94140625
480,-0.8125,-0.52734375,0.94140625
500,-0.7890625,-0.51171875,0.97265625
520,-0.796875,-0.51171875,0.95703125
541,-0.796875,-0.51171875,0.95703125
560,-0.80859375,-0.5234375,0.94921875
581,-0.8046875,-0.52734375,0.96484375
600,-0.796875,-0.53125,0.96875
621,-0.79296875,-0.5234375,0.96484375
640,-0.79296875,-0.515625,0.94921875
660,-0.7890625,-0.50390625,0.953125
680,-0.79296875,-0.51953125,0.953125
700,-0.80078125,-0.5390625,0.96875
721,-0.80078125,-0.5390625,0.97265625
740,-0.80859375,-0.53515625,0.95703125
760,-0.80859375,-0.5234375,0.94921875
781,-0.8125,-0.515625,0.9453125
802,-0.81640625,-0.515625,0.9453125
821,-0.82421875,-0.5390625,0.9375
840,-0.8125,-0.54296875,0.953125
860,-0.7734375,-0.515625,0.9453125
880,-0.73046875,-0.4765625,0.96484375
901,-0.73046875,-0.4765625,0.96484375
921,-0.6328125,-0.51171875,1.0546875
940,-0.5703125,-0.5625,1.171875
960,-0.51171875,-0.65625,1.2890625
