time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.74609375,-0.859375,0.33203125
46,-0.7734375,-0.90625,0.34375
94,-0.765625,-0.96484375,0.36328125
173,-0.7734375,-0.94140625,0.3515625
220,-0.78125,-0.64453125,0.359375
268,-0.84375,-0.4453125,0.37109375
320,-0.83984375,-0.31640625,0.390625
366,-0.8359375,-0.18359375,0.42578125
412,-0.87890625,-0.26171875,0.40234375
458,-0.8203125,-0.265625,0.46875
503,-0.8203125,-0.265625,0.46875
550,-0.8125,-0.15234375,0.4765625
595,-0.83203125,-0.11328125,0.45703125
641,-0.8203125,-0.04296875,0.453125
686,-0.78515625,-0.0234375,0.48046875
730,-0.8046875,0.0234375,0.45703125
775,-0.8046875,-0.046875,0.46875
821,-0.80078125,-0.08984375,0.484375
866,-0.8046875,-0.06640625,0.48046875
911,-0.8125,-0.1015625,0.48046875
955,-0.8125,-0.1015625,0.48046875
1000,-0.81640625,-0.09765625,0.46875
1045,-0.81640625,-0.09765625,0.46875
1092,-0.81640625,-0.09765625,0.47265625
1137,-0.81640625,-0.12890625,0.47265625
1185,-0.83984375,-0.07421875,0.45703125
1262,-0.82421875,-0.11328125,0.46875
1307,-0.82421875,-0.23828125,0.48828125
1355,-0.84765625,-0.27734375,0.45703125
1400,-0.875,-0.390625,0.4453125
1444,-0.8515625,-0.35546875,0.44140625
1490,-0.87890625,-0.48046875,0.43359375
1536,-0.8671875,-0.48828125,0.4296875
1581,-0.87890625,-0.5,0.40234375
1627,-0.87890625,-0.5,0.40234375
1672,-0.8671875,-0.43359375,0.40625
1717,-0.87109375,-0.35546875,0.390625
1761,-0.87109375,-0.265625,0.3984375
1806,-0.84375,-0.12890625,0.390625
1850,-0.81640625,-0.1484375,0.4375
1898,-0.81640625,-0.11328125,0.42578125
1946,-0.82421875,-0.12109375,0.41796875
1991,-0.83984375,-0.15234375,0.40234375
2037,-0.84765625,-0.203125,0.40625
2081,-0.85546875,-0.17578125,0.4296875
2126,-0.85546875,-0.17578125,0.4296875
2173,-0.859375,-0.3359375,0.45703125
2218,-0.8515625,-0.2890625,0.47265625
2264,-0.8515625,-0.3671875,0.484375
2342,-0.8515625,-0.34765625,0.46875
