time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.82421875,-0.30859375,0.6015625
49,-0.796875,-0.328125,0.6015625
95,-0.7578125,-0.33984375,0.61328125
141,-0.75,-0.3984375,0.5859375
187,-0.71875,-0.765625,0.4453125
234,-0.7265625,-0.875,0.390625
280,-0.72265625,-1.05859375,0.31640625
324,-0.72265625,-1.05859375,0.31640625
371,-0.68359375,-0.984375,0.3203125
415,-0.63671875,-1.015625,0.40234375
460,-0.66015625,-0.93359375,0.3515625
505,-0.68359375,-0.953125,0.3359375
550,-0.68359375,-0.921875,0.33203125
594,-0.703125,-0.9296875,0.3125
639,-0.7109375,-0.94140625,0.32421875
684,-0.703125,-0.88671875,0.3203125
729,-0.71484375,-0.890625,0.32421875
772,-0.703125,-0.88671875,0.32421875
816,-0.703125,-0.88671875,0.32421875
860,-0.6953125,-0.87890625,0.34765625
906,-0.70703125,-0.859375,0.32421875
981,-0.72265625,-0.875,0.32421875
1025,-0.71484375,-0.87890625,0.33203125
1071,-0.71484375,-0.86328125,0.3359375
1115,-0.71875,-0.87109375,0.33984375
1159,-0.7265625,-0.859375,0.328125
1203,-0.71484375,-0.8671875,0.3515625
1247,-0.72265625,-0.84375,0.33203125
1292,-0.71875,-0.859375,0.34375
1337,-0.71875,-0.859375,0.34375
1382,-0.73046875,-0.875,0.33203125
1427,-0.71875,-0.86328125,0.34375
1471,-0.7265625,-0.85546875,0.33203125
1516,-0.71484375,-0.86328125,0.3515625
1561,-0.71875,-0.8515625,0.33984375
1605,-0.72265625,-0.86328125,0.34765625
1648,-0.71875,-0.859375,0.3515625
1695,-0.7265625,-0.8515625,0.3359375
1739,-0.72265625,-0.8671875,0.34765625
1783,-0.72265625,-0.8515625,0.3359375
1828,-0.7265625,-0.85546875,0.34375
1872,-0.7265625,-0.85546875,0.34375
1916,-0.72265625,-0.8515625,0.3359375
1961,-0.7265625,-0.86328125,0.35546875
2008,-0.71875,-0.84765625,0.34375
2055,-0.7265625,-0.875,0.34375
2132,-0.72265625,-0.8515625,0.34375
2177,-0.72265625,-0.859375,0.35546875
2224,-0.72265625,-0.85546875,0.34765625
2269,-0.71875,-0.85546875,0.34375
