time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.87890625,-0.45703125,0.515625
34,-0.87109375,-0.44921875,0.5234375
71,-0.87109375,-0.453125,0.5234375
103,-0.8671875,-0.45703125,0.53125
138,-0.8671875,-0.453125,0.5390625
173,-0.87890625,-0.45703125,0.5234375
208,-0.87890625,-0.46484375,0.51953125
242,-0.87890625,-0.49609375,0.51171875
276,-0.875,-0.4765625,0.51953125
308,-0.9296875,-0.54296875,0.4609375
342,-0.87109375,-0.68359375,0.58984375
377,-0.7265625,-0.51953125,0.58984375
411,-0.35546875,-0.05078125,0.609375
446,-0.35546875,-0.05078125,0.609375
478,-0.35546875,-0.05078125,0.609375
506,0.08984375,0.54296875,0.58203125
567,-0.0546875,0.4921875,0.60546875
600,-0.05859375,0.484375,0.69140625
633,-0.1171875,0.4609375,0.640625
667,-0.13671875,0.51953125,0.6484375
700,-0.14453125,0.5546875,0.65625
734,-0.12109375,0.58203125,0.640625
768,-0.29296875,0.8515625,0.50390625
802,-0.47265625,0.85546875,0.2734375
836,-0.296875,0.421875,0.453125
871,-0.0390625,-0.3828125,0.890625
903,-0.296875,-0.86328125,0.76171875
938,-0.296875,-0.86328125,0.76171875
972,-0.6640625,-1.5625,0.48046875
1006,-0.5546875,-1.3984375,0.55078125
1039,-0.5546875,-1.00390625,0.60546875
1072,-0.6796875,-0.83984375,0.609375
1105,-0.7109375,-0.7734375,0.63671875
1138,-0.7265625,-0.72265625,0.640625
1172,-0.73046875,-0.6484375,0.65234375
1206,-0.8046875,-0.734375,0.61328125
1239,-0.80859375,-0.70703125,0.62109375
1270,-0.8125,-0.65625,0.60546875
1305,-0.83984375,-0.66015625,0.58203125
1338,-0.85546875,-0.65234375,0.59765625
1373,-0.84765625,-0.55859375,0.59765625
1406,-0.85546875,-0.56640625,0.59375
1438,-0.8671875,-0.578125,0.59765625
1472,-0.8671875,-0.578125,0.59765625
1506,-0.8671875,-0.578125,0.59765625
1542,-0.859375,-0.5859375,0.58203125
1602,-0.85546875,-0.57421875,0.58984375
1636,-0.85546875,-0.53515625,0.58203125
1670,-0.84765625,-0.5546875,0.59375
1704,-0.86328125,-0.546875,0.57421875
