time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.87890625,-0.32421875,0.5078125
35,-0.87890625,-0.33984375,0.5078125
71,-0.875,-0.34375,0.515625
102,-0.8828125,-0.34765625,0.5234375
137,-0.85546875,-0.37109375,0.55859375
172,-0.83203125,-0.3359375,0.578125
206,-0.8125,-0.3203125,0.51171875
241,-0.5546875,-0.0546875,0.56640625
274,-0.5546875,-0.0546875,0.56640625
337,-0.00390625,0.66796875,0.61328125
371,0.0703125,0.609375,0.68359375
405,0.0703125,0.609375,0.68359375
439,-0.08203125,0.46484375,0.76171875
471,-0.05078125,0.51171875,0.76171875
505,0.01953125,0.61328125,0.7265625
539,-0.01953125,0.6796875,0.69921875
574,-0.22265625,0.79296875,0.66015625
608,-0.38671875,0.66796875,0.54296875
639,0.0546875,-0.27734375,0.859375
672,-0.38671875,-0.96484375,0.60546875
706,-0.90234375,-1.24609375,0.1875
739,-0.80859375,-1.31640625,0.36328125
772,-0.80859375,-1.31640625,0.36328125
804,-0.69921875,-0.91796875,0.4609375
838,-0.8671875,-0.79296875,0.4296875
871,-0.7890625,-0.59765625,0.4921875
905,-0.7890625,-0.59765625,0.4921875
939,-0.82421875,-0.60546875,0.52734375
970,-0.8203125,-0.5546875,0.52734375
1003,-0.8203125,-0.5390625,0.53515625
1036,-0.86328125,-0.62109375,0.5234375
1070,-0.859375,-0.57421875,0.5078125
1104,-0.85546875,-0.5546875,0.51171875
1135,-0.86328125,-0.56640625,0.51953125
1168,-0.86328125,-0.5234375,0.515625
1201,-0.859375,-0.49609375,0.51953125
1234,-0.85546875,-0.515625,0.5234375
1269,-0.875,-0.50390625,0.515625
1302,-0.875,-0.50390625,0.515625
1336,-0.875,-0.47265625,0.52734375
1395,-0.87109375,-0.4609375,0.5234375
1428,-0.8828125,-0.47265625,0.51171875
1461,-0.875,-0.45703125,0.515625
1495,-0.8828125,-0.45703125,0.515625
1526,-0.87890625,-0.46484375,0.515625
1560,-0.87109375,-0.453125,0.51953125
1594,-0.87109375,-0.46484375,0.515625
1627,-0.87890625,-0.4765625,0.5234375
1661,-0.87890625,-0.4609375,0.51171875
1693,-0.875,-0.46484375,0.51953125
