time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.91796875,-0.5078125,0.58203125
43,-0.9296875,-0.55078125,0.59375
86,-0.94140625,-0.63671875,0.5546875
127,-0.9453125,-0.72265625,0.5390625
169,-0.9453125,-0.72265625,0.5390625
211,0.33203125,1.00390625,0.5390625
253,0.2890625,0.62890625,0.7734375
294,-0.08203125,0.59765625,0.6796875
335,-0.203125,0.50390625,0.7421875
377,-0.24609375,0.46484375,0.6640625
419,-0.3125,0.71875,0.58203125
460,-0.5859375,0.6953125,0.390625
531,-0.3203125,0.18359375,0.765625
572,-0.609375,-0.890625,0.71875
612,-0.6328125,-1.0625,0.734375
654,-0.72265625,-0.921875,0.671875
694,-0.72265625,-0.921875,0.671875
736,-0.84375,-0.55859375,0.62109375
776,-0.86328125,-0.62109375,0.62109375
818,-0.84375,-0.58984375,0.6484375
858,-0.85546875,-0.546875,0.6328125
898,-0.875,-0.6171875,0.6171875
938,-0.8671875,-0.54296875,0.59765625
978,-0.8671875,-0.53515625,0.609375
1019,-0.84765625,-0.5234375,0.61328125
1060,-0.85546875,-0.51953125,0.6015625
1101,-0.86328125,-0.54296875,0.61328125
1141,-0.84375,-0.50390625,0.61328125
1182,-0.8671875,-0.50390625,0.59765625
1223,-0.8671875,-0.50390625,0.59765625
1264,-0.87109375,-0.51171875,0.60546875
1304,-0.8671875,-0.51171875,0.609375
1347,-0.86328125,-0.5078125,0.60546875
1388,-0.8671875,-0.5078125,0.609375
1430,-0.859375,-0.50390625,0.62109375
1471,-0.859375,-0.5078125,0.6171875
1515,-0.859375,-0.5078125,0.6171875
1587,-0.85546875,-0.50390625,0.62109375
1628,-0.86328125,-0.50390625,0.61328125
1669,-0.875,-0.5,0.609375
1711,-0.8515625,-0.5,0.62109375
1753,-0.8515625,-0.5,0.62109375
1795,-0.8671875,-0.49609375,0.61328125
1836,-0.86328125,-0.49609375,0.62109375
1877,-0.87109375,-0.4921875,0.6171875
1919,-0.87109375,-0.5,0.6171875
1960,-0.87109375,-0.50390625,0.61328125
2001,-0.859375,-0.4921875,0.625
2042,-0.8671875,-0.4921875,0.6171875
2084,-0.87890625,-0.49609375,0.61328125
