time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.87109375,-0.27734375,0.453125
51,-0.86328125,-0.26171875,0.46484375
103,-0.8515625,-0.265625,0.46484375
157,-0.84765625,-0.265625,0.43359375
207,-0.859375,-0.27734375,0.3671875
258,-0.83984375,-0.2734375,0.34375
311,-0.90625,-0.4375,0.5
361,-0.90625,-0.4375,0.5
411,-0.90625,-0.4375,0.62890625
464,-0.8828125,-0.4296875,0.56640625
514,-0.9140625,-0.44140625,0.62890625
566,-0.85546875,-0.40625,0.59765625
651,-0.88671875,-0.44140625,0.68359375
704,-0.84765625,-0.375,0.60546875
755,-0.92578125,-0.4453125,0.71875
806,-0.8515625,-0.29296875,0.55078125
860,-0.8828125,-0.37890625,0.58203125
909,-0.8359375,-0.25390625,0.45703125
960,-0.8359375,-0.25390625,0.45703125
1012,-0.8828125,-0.35546875,0.6015625
1061,-0.890625,-0.36328125,0.6484375
1111,-0.86328125,-0.30859375,0.6171875
1163,-0.859375,-0.3515625,0.71875
1212,-0.82421875,-0.28125,0.6953125
1263,-0.86328125,-0.3515625,0.80078125
1315,-0.83984375,-0.2734375,0.73046875
1365,-0.8359375,-0.3203125,0.93359375
1415,-0.8203125,-0.27734375,0.66015625
1467,-0.8203125,-0.27734375,0.66015625
1516,-0.78515625,-0.41796875,0.94140625
1566,-0.8046875,-0.46484375,1.125
1618,-0.79296875,-0.484375,0.7734375
1667,-0.8203125,-0.48828125,0.859375
1720,-0.859375,-0.578125,0.765625
1805,-0.81640625,-0.46875,0.75
1857,-0.859375,-0.55859375,0.70703125
1907,-0.8828125,-0.51953125,0.6328125
1956,-0.8828125,-0.515625,0.64453125
2009,-0.84375,-0.4375,0.69921875
2058,-0.84375,-0.4375,0.69921875
2109,-0.85546875,-0.48046875,0.796875
2161,-0.8203125,-0.39453125,0.73828125
2210,-0.859375,-0.36328125,0.69921875
2259,-0.90625,-0.30859375,0.609375
2312,-0.8984375,-0.23046875,0.57421875
2363,-0.86328125,-0.19921875,0.578125
2413,-0.83984375,-0.16015625,0.52734375
2464,-0.8359375,-0.203125,0.54296875
2514,-0.84375,-0.171875,0.53515625
2564,-0.84375,-0.171875,0.53515625
