time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.8671875,-0.52734375,0.5546875
42,-0.8671875,-0.52734375,0.55859375
83,-0.859375,-0.51953125,0.5625
123,-0.86328125,-0.53125,0.55859375
164,-0.8671875,-0.55078125,0.56640625
202,-0.94921875,-0.546875,0.50390625
242,-0.94921875,-0.546875,0.50390625
280,-0.6640625,-0.95703125,0.66015625
319,0.015625,-0.10546875,0.78515625
350,0.4765625,1.1953125,0.55078125
388,0.40625,0.78515625,0.69921875
426,-0.1640625,0.58203125,0.4921875
465,-0.375,0.8515625,0.57421875
503,-0.5625,0.77734375,0.48828125
542,0.08203125,0.01953125,0.87109375
580,-0.00390625,-0.65234375,1.07421875
620,-0.94140625,-1.3515625,0.4296875
683,-0.65234375,-1.30859375,0.6640625
722,-0.78125,-0.84765625,0.60546875
760,-0.78125,-0.84765625,0.60546875
799,-0.82421875,-0.39453125,0.640625
837,-0.875,-0.49609375,0.6171875
875,-0.86328125,-0.49609375,0.62109375
914,-0.89453125,-0.515625,0.6015625
953,-0.89453125,-0.515625,0.6015625
991,-0.87109375,-0.48828125,0.59765625
1029,-0.875,-0.4609375,0.6015625
1067,-0.85546875,-0.46484375,0.62109375
1105,-0.86328125,-0.46875,0.6015625
1143,-0.859375,-0.4921875,0.59765625
1181,-0.87109375,-0.4921875,0.58203125
1218,-0.875,-0.48046875,0.58203125
1256,-0.875,-0.48046875,0.58203125
1294,-0.87109375,-0.48046875,0.59375
1332,-0.875,-0.484375,0.58984375
1369,-0.8671875,-0.484375,0.58984375
1407,-0.8671875,-0.484375,0.59375
1444,-0.87109375,-0.484375,0.59375
1482,-0.8671875,-0.48046875,0.59765625
1519,-0.875,-0.484375,0.59765625
1557,-0.8671875,-0.48046875,0.6015625
1596,-0.875,-0.48046875,0.59375
1633,-0.87890625,-0.4765625,0.59375
1672,-0.8671875,-0.48046875,0.59765625
1709,-0.8671875,-0.484375,0.6015625
1747,-0.8671875,-0.484375,0.6015625
1789,-0.87890625,-0.47265625,0.59765625
1855,-0.8515625,-0.47265625,0.60546875
1895,-0.86328125,-0.48046875,0.6015625
1934,-0.88671875,-0.48046875,0.57421875
