time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.7109375,-0.94140625,0.16796875
20,-0.8125,-1.02734375,0.171875
40,-0.73046875,-0.98828125,0.26953125
60,-0.55078125,-0.87109375,0.38671875
80,-0.4921875,-0.6953125,0.65234375
100,-0.4921875,-0.6953125,0.65234375
121,-0.51171875,-0.7109375,0.99609375
140,-0.515625,-0.85546875,1.02734375
160,-0.53515625,-0.890625,1.01953125
180,-0.54296875,-0.93359375,1.03515625
200,-0.55859375,-0.94921875,1.0390625
221,-0.5546875,-0.91796875,1.05859375
241,-0.56640625,-0.91796875,1.02734375
261,-0.59765625,-0.94921875,0.984375
282,-0.58984375,-0.93359375,1.00390625
300,-0.55859375,-0.89453125,1.05859375
321,-0.5546875,-0.89453125,1.046875
341,-0.546875,-0.8984375,1.05078125
361,-0.55859375,-0.90234375,1.03515625
380,-0.56640625,-0.91015625,1.02734375
400,-0.578125,-0.9375,1.01171875
421,-0.58203125,-0.94921875,1.015625
440,-0.578125,-0.9375,1.0234375
461,-0.578125,-0.9375,1.0234375
480,-0.56640625,-0.91796875,1.02734375
500,-0.57421875,-0.9453125,1.015625
520,-0.57421875,-0.94140625,1.015625
541,-0.5703125,-0.9296875,1.0234375
560,-0.56640625,-0.9296875,1.02734375
580,-0.56640625,-0.9375,1.015625
600,-0.5703125,-0.9296875,1.01171875
622,-0.56640625,-0.91796875,1.01953125
640,-0.5703125,-0.91796875,1.015625
661,-0.5703125,-0.91796875,1.0234375
680,-0.5703125,-0.92578125,1.01171875
701,-0.5703125,-0.9375,1.0078125
722,-0.56640625,-0.9296875,1.015625
741,-0.5625,-0.9140625,1.0234375
761,-0.56640625,-0.9140625,1.015625
780,-0.56640625,-0.92578125,1.01171875
801,-0.56640625,-0.93359375,1.01171875
821,-0.56640625,-0.93359375,1.015625
840,-0.56640625,-0.9296875,1.01953125
860,-0.56640625,-0.9375,1.01953125
880,-0.56640625,-0.9375,1.015625
901,-0.55859375,-0.921875,1.02734375
920,-0.5625,-0.9296875,1.0234375
941,-0.57421875,-0.94140625,1.0234375
961,-0.578125,-0.94140625,1.0234375
980,-0.5625,-0.9375,1.046875
