time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.63671875,-0.55078125,0.66796875
20,-0.65234375,-0.3984375,0.49609375
40,-0.6796875,-0.1953125,0.26171875
60,-0.69921875,-0.00390625,0.04296875
80,-0.6796875,0.0859375,-0.078125
100,-0.6640625,0.1484375,-0.1328125
120,-0.671875,0.2734375,-0.19140625
140,-0.6875,0.37890625,-0.234375
160,-0.67578125,0.359375,-0.19140625
181,-0.65625,0.24609375,-0.05859375
200,-0.6640625,0.19140625,0.05859375
219,-0.69921875,0.1015625,0.125
240,-0.6953125,0.109375,0.12890625
260,-0.69921875,0.15625,0.1328125
280,-0.6953125,0.1328125,0.15234375
303,-0.7109375,0.09375,0.17578125
320,-0.73046875,0.046875,0.17578125
340,-0.73046875,0.046875,0.17578125
360,-0.734375,0.046875,0.1875
379,-0.7265625,0.05078125,0.1875
400,-0.71875,0.05859375,0.1953125
421,-0.71484375,0.05859375,0.19921875
441,-0.7109375,0.0546875,0.203125
460,-0.7109375,0.0625,0.19921875
479,-0.70703125,0.06640625,0.1953125
500,-0.703125,0.07421875,0.19140625
520,-0.70703125,0.07421875,0.171875
540,-0.70703125,0.06640625,0.16796875
560,-0.703125,0.078125,0.17578125
580,-0.6796875,0.11328125,0.18359375
600,-0.67578125,0.125,0.171875
620,-0.6796875,0.12109375,0.15234375
639,-0.67578125,0.125,0.1484375
661,-0.6640625,0.140625,0.1640625
681,-0.66015625,0.14453125,0.171875
699,-0.66015625,0.14453125,0.171875
720,-0.66796875,0.13671875,0.15625
741,-0.66796875,0.140625,0.1640625
761,-0.6640625,0.12890625,0.17578125
780,-0.6640625,0.125,0.19140625
799,-0.6640625,0.125,0.19921875
820,-0.66015625,0.125,0.1953125
841,-0.6640625,0.12890625,0.1875
860,-0.671875,0.125,0.18359375
880,-0.67578125,0.12109375,0.18359375
900,-0.671875,0.1171875,0.1953125
919,-0.671875,0.12109375,0.1953125
940,-0.68359375,0.109375,0.1796875
960,-0.6875,0.1171875,0.171875
980,-0.6796875,0.125,0.17578125
