time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.8984375,-0.484375,0.5078125
21,-1,-0.50390625,0.68359375
45,-1.12109375,-0.59765625,0.9609375
66,-1.12109375,-0.59765625,0.9609375
89,-1.32421875,-0.96875,1.2578125
109,-1.21484375,-1.1484375,1.28515625
132,-1.0078125,-1.2421875,1.38671875
153,-0.79296875,-1.21484375,1.45703125
175,-0.55859375,-1.0234375,1.296875
196,-0.3984375,-0.6875,0.90625
219,-0.4140625,-0.46484375,0.359375
239,-0.4140625,-0.46484375,0.359375
260,-0.51171875,0.046875,-0.93359375
280,-0.90625,0.28125,-1.93359375
299,-0.98828125,0.31640625,-1.921875
321,-0.58203125,0.1015625,-0.921875
341,-0.53125,-0.1171875,-0.6328125
363,-0.5234375,-0.2421875,-0.4296875
383,-0.48046875,-0.33203125,-0.21875
406,-0.4921875,-0.41015625,-0.11328125
444,-0.5625,-0.48046875,0.0390625
466,-0.5625,-0.48046875,0.0390625
482,-0.74609375,-0.70703125,0.46484375
503,-0.77734375,-0.8828125,0.78125
522,-0.87109375,-0.89453125,0.859375
545,-0.91796875,-0.9140625,0.90625
566,-0.9296875,-0.921875,0.93359375
588,-0.93359375,-0.90625,0.890625
608,-0.93359375,-0.85546875,0.82421875
630,-0.9375,-0.77734375,0.7265625
650,-0.953125,-0.69921875,0.6171875
672,-0.97265625,-0.66015625,0.546875
692,-0.98046875,-0.66796875,0.515625
715,-0.94921875,-0.62890625,0.5
734,-0.92578125,-0.54296875,0.47265625
756,-0.92578125,-0.54296875,0.47265625
777,-0.921875,-0.37109375,0.41015625
800,-0.90234375,-0.35546875,0.44140625
820,-0.86328125,-0.37109375,0.37109375
841,-0.87109375,-0.38671875,0.3203125
862,-0.8828125,-0.4140625,0.2890625
884,-0.875,-0.453125,0.296875
903,-0.85546875,-0.46875,0.31640625
926,-0.84375,-0.45703125,0.3046875
946,-0.8515625,-0.43359375,0.29296875
968,-0.8515625,-0.43359375,0.29296875
988,-0.8671875,-0.421875,0.28125
1010,-0.87109375,-0.4296875,0.29296875
1030,-0.8671875,-0.42578125,0.30078125
1052,-0.859375,-0.41015625,0.3125
