time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.85546875,-0.1640625,0.4921875
32,-0.85546875,-0.16015625,0.4921875
65,-0.85546875,-0.16796875,0.5
96,-0.8515625,-0.1796875,0.50390625
154,-0.8515625,-0.18359375,0.5
186,-0.85546875,-0.16796875,0.5
219,-0.8515625,-0.16796875,0.49609375
249,-0.85546875,-0.1796875,0.5
281,-0.8515625,-0.1796875,0.50390625
307,-0.8515625,-0.1796875,0.5
337,-0.87109375,-0.13671875,0.5078125
366,-0.80078125,-0.28125,0.5
398,-0.796875,-0.30859375,0.45703125
429,-0.84375,-0.30078125,0.39453125
459,-0.859375,-0.4140625,0.2734375
490,-0.859375,-0.4140625,0.2734375
522,-0.40234375,-1.2890625,0.50390625
553,-0.14453125,-1.015625,0.53515625
582,0.07421875,-1.14453125,0.51171875
614,0.11328125,-1.27734375,0.44921875
646,0.05078125,-1.29296875,0.47265625
677,0.078125,-1.05859375,0.48046875
707,0.0859375,-1.08203125,0.4765625
738,0.078125,-1.19921875,0.4453125
769,0.01953125,-1.1953125,0.375
798,-0.0234375,-1.171875,0.3828125
828,-0.04296875,-1.2265625,0.39453125
859,-0.08984375,-1.2734375,0.34765625
890,-0.171875,-1.33203125,0.30078125
918,-0.2109375,-1.16015625,0.44140625
950,-0.4296875,-1.0234375,0.37109375
980,-0.875,-0.83984375,0.13671875
1011,-0.875,-0.83984375,0.13671875
1039,-0.73046875,-0.50390625,0.5078125
1070,-0.6015625,0.19140625,0.69921875
1104,-0.63671875,0.3828125,0.69921875
1155,-0.71875,0.03125,0.6328125
1185,-0.76171875,0.02734375,0.59765625
1216,-0.76171875,0.02734375,0.59765625
1248,-0.78125,0.0234375,0.60546875
1277,-0.80078125,-0.01171875,0.58203125
1308,-0.81640625,0.00390625,0.56640625
1339,-0.81640625,-0.05078125,0.56640625
1368,-0.8203125,-0.09375,0.55859375
1399,-0.82421875,-0.09765625,0.546875
1432,-0.8203125,-0.078125,0.54296875
1463,-0.8125,-0.09765625,0.546875
1493,-0.8125,-0.09765625,0.546875
1524,-0.83984375,-0.12890625,0.515625
1556,-0.8359375,-0.11328125,0.52734375
