time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.8671875,-0.31640625,0.5390625
49,-0.859375,-0.328125,0.546875
94,-0.859375,-0.328125,0.546875
141,-0.8671875,-0.32421875,0.546875
185,-0.8671875,-0.31640625,0.546875
229,-0.87890625,-0.31640625,0.5390625
273,-0.87109375,-0.30859375,0.54296875
317,-0.8671875,-0.3203125,0.546875
361,-0.8671875,-0.3203125,0.546875
405,-0.86328125,-0.31640625,0.54296875
449,-0.875,-0.3203125,0.53125
493,-0.875,-0.31640625,0.53515625
539,-0.86328125,-0.3046875,0.54296875
583,-0.87109375,-0.31640625,0.5390625
626,-0.87890625,-0.3125,0.53125
671,-0.8671875,-0.3203125,0.5390625
714,-0.87109375,-0.32421875,0.53515625
757,-0.87109375,-0.3203125,0.53515625
802,-0.8671875,-0.31640625,0.546875
880,-0.875,-0.30859375,0.53515625
924,-0.875,-0.30859375,0.53515625
970,-0.88671875,-0.3203125,0.53125
1014,-0.87109375,-0.3203125,0.5390625
1060,-0.8671875,-0.3203125,0.5390625
1105,-0.86328125,-0.3203125,0.54296875
1149,-0.875,-0.32421875,0.53515625
1193,-0.8671875,-0.31640625,0.5390625
1237,-0.8671875,-0.32421875,0.546875
1280,-0.8828125,-0.3203125,0.53515625
1326,-0.8671875,-0.32421875,0.54296875
1369,-0.8671875,-0.32421875,0.54296875
1412,-0.87109375,-0.3203125,0.5390625
1456,-0.87109375,-0.3203125,0.5390625
1499,-0.86328125,-0.3203125,0.546875
1543,-0.87109375,-0.31640625,0.5390625
1586,-0.87109375,-0.31640625,0.546875
1631,-0.86328125,-0.3203125,0.55078125
1676,-0.87890625,-0.32421875,0.5390625
1719,-0.87109375,-0.32421875,0.54296875
1762,-0.8671875,-0.32421875,0.55078125
1806,-0.87890625,-0.3203125,0.54296875
1850,-0.87890625,-0.32421875,0.54296875
1894,-0.86328125,-0.31640625,0.5546875
1942,-0.875,-0.31640625,0.546875
2015,-0.875,-0.31640625,0.546875
2060,-0.859375,-0.328125,0.5625
2106,-0.875,-0.3203125,0.546875
2150,-0.87109375,-0.33203125,0.5546875
2194,-0.8671875,-0.328125,0.546875
2238,-0.875,-0.3203125,0.5390625
