time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.87109375,-0.37109375,0.5234375
51,-0.875,-0.35546875,0.51171875
101,-0.875,-0.34375,0.5078125
151,-0.8671875,-0.34765625,0.51171875
204,-0.8671875,-0.34765625,0.51171875
254,-0.875,-0.359375,0.51953125
304,-0.8671875,-0.3515625,0.515625
353,-0.8671875,-0.3359375,0.5234375
404,-0.8515625,-0.35546875,0.53125
454,-0.8515625,-0.359375,0.5234375
538,-0.91796875,-0.3984375,0.4921875
589,-0.91796875,-0.3984375,0.48828125
641,-0.8125,-0.34765625,0.59375
690,-0.9375,-0.34765625,0.421875
739,-0.91796875,-0.4453125,0.5078125
790,-0.91796875,-0.4453125,0.5078125
842,-0.87890625,-0.26953125,0.4453125
890,-0.80078125,-0.359375,0.65234375
939,-0.921875,-0.23828125,0.3515625
991,-0.85546875,-0.4453125,0.5859375
1040,-0.84765625,-0.47265625,0.546875
1089,-0.8515625,-0.52734375,0.6015625
1138,-0.95703125,-0.28515625,0.36328125
1188,-0.875,-0.359375,0.515625
1236,-0.8046875,-0.39453125,0.58203125
1286,-0.84375,-0.38671875,0.59765625
1335,-0.84375,-0.38671875,0.59765625
1386,-0.828125,-0.44921875,0.59765625
1434,-0.89453125,-0.4296875,0.55859375
1483,-0.89453125,-0.26953125,0.421875
1531,-0.86328125,-0.33203125,0.53125
1584,-0.85546875,-0.2421875,0.5
1668,-0.8828125,-0.234375,0.42578125
1720,-0.859375,-0.34765625,0.515625
1768,-0.859375,-0.3203125,0.5078125
1817,-0.9140625,-0.34765625,0.48828125
1867,-0.83203125,-0.3125,0.5390625
1916,-0.83203125,-0.3125,0.5390625
1966,-0.9453125,-0.3203125,0.42578125
2015,-0.84375,-0.3984375,0.5546875
2065,-0.8671875,-0.37890625,0.51953125
2113,-0.84765625,-0.46484375,0.66015625
2162,-0.92578125,-0.296875,0.39453125
2212,-0.9375,-0.3828125,0.46875
2260,-0.82421875,-0.34375,0.5625
2309,-0.78515625,-0.3828125,0.6015625
2357,-0.9921875,-0.32421875,0.3359375
2409,-0.9921875,-0.32421875,0.3359375
2457,-0.7421875,-0.42578125,0.6796875
2507,-0.94921875,-0.33984375,0.390625
