time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,1.5703125,0.2421875,2.72265625
60,-0.046875,-0.1796875,0.4453125
114,-0.046875,-0.1796875,0.4453125
170,-2.265625,-0.7421875,-0.71484375
226,-2.265625,-0.7421875,-0.71484375
279,-3.203125,-0.59765625,-1.01953125
332,1.265625,-0.94140625,2.078125
388,-0.92578125,0.02734375,-0.41015625
441,-3.0703125,-0.62109375,-0.59375
494,0.88671875,0.4140625,1.515625
549,-3.55078125,-0.11328125,-1.265625
601,0.015625,-1.265625,0.47265625
653,2.33984375,0.50390625,1.94140625
707,2.33984375,0.50390625,1.94140625
758,2.33984375,0.50390625,1.94140625
809,0.48828125,0.21875,0.43359375
863,-2.54296875,-0.1953125,-0.77734375
950,2.46875,0.109375,2.5546875
1004,-3.57421875,-0.48828125,-2.203125
1056,2.234375,-0.5390625,2.96484375
1110,-3.92578125,0.27734375,-2.28125
1162,1.88671875,-1.08984375,3.22265625
1214,-0.49609375,0.17578125,-0.34765625
1268,-1.8203125,-0.01953125,-0.41796875
1320,2.109375,-0.41015625,2.75390625
1372,2.109375,-0.41015625,2.75390625
1427,2.19921875,-1.5234375,3.5625
1478,-0.0390625,-0.6875,0.4609375
1530,0.05078125,-0.4765625,1.08984375
1583,2.09765625,-1.60546875,3.8671875
1636,-3.92578125,0.671875,-3.296875
1691,1.3671875,-0.99609375,2.68359375
1742,0.85546875,-1.703125,2.37890625
1794,-3.0234375,1.2890625,-2.1640625
1849,1.453125,-1.90625,3.53515625
1901,1.453125,-1.90625,3.53515625
1956,-0.2734375,-0.43359375,1.25390625
2048,-0.3515625,-0.79296875,1.08203125
2103,-0.890625,-0.24609375,0.359375
2155,-0.890625,-0.359375,0.625
2210,-0.96484375,-0.51953125,0.515625
2263,-0.875,-0.45703125,0.53125
2316,-0.875,-0.4765625,0.55078125
2371,-0.8515625,-0.40625,0.5703125
2423,-0.90625,-0.421875,0.58984375
2475,-0.90625,-0.421875,0.58984375
2529,-0.84765625,-0.41015625,0.5859375
2581,-0.88671875,-0.40234375,0.5546875
2633,-0.875,-0.42578125,0.58203125
2687,-0.87890625,-0.40234375,0.5625
