time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.8671875,-0.36328125,0.45703125
49,-0.8671875,-0.36328125,0.45703125
96,-0.87890625,-0.37109375,0.42578125
144,-0.86328125,-0.34765625,0.41796875
195,-0.8828125,-0.3203125,0.37109375
243,-0.85546875,-0.265625,0.34765625
290,-0.8828125,-0.21484375,0.2890625
338,-0.89453125,-0.21875,0.29296875
388,-0.87109375,-0.20703125,0.359375
469,-0.8125,-0.25,0.4375
516,-0.83203125,-0.2890625,0.46875
566,-0.87109375,-0.3046875,0.48046875
612,-0.87109375,-0.3046875,0.48046875
659,-0.8671875,-0.296875,0.50390625
705,-0.84765625,-0.28125,0.52734375
755,-0.890625,-0.3359375,0.49609375
800,-0.87109375,-0.40234375,0.50390625
847,-0.87890625,-0.40625,0.48828125
894,-0.8828125,-0.46484375,0.4921875
940,-0.87890625,-0.43359375,0.5078125
988,-0.8828125,-0.48046875,0.51953125
1034,-0.8515625,-0.484375,0.5625
1080,-0.87109375,-0.484375,0.546875
1126,-0.87109375,-0.484375,0.546875
1172,-0.87109375,-0.4140625,0.5703125
1220,-0.88671875,-0.359375,0.5625
1266,-0.86328125,-0.359375,0.60546875
1312,-0.8515625,-0.3125,0.60546875
1358,-0.83984375,-0.265625,0.6015625
1403,-0.859375,-0.25,0.5546875
1451,-0.8515625,-0.1484375,0.5390625
1497,-0.83984375,-0.203125,0.546875
1545,-0.8671875,-0.2734375,0.53125
1623,-0.8515625,-0.3046875,0.54296875
1671,-0.8515625,-0.3046875,0.54296875
1720,-0.859375,-0.4375,0.5234375
1766,-0.890625,-0.4609375,0.48046875
1813,-0.890625,-0.43359375,0.46875
1859,-0.85546875,-0.4140625,0.4609375
1909,-0.8828125,-0.37890625,0.4140625
1956,-0.90234375,-0.328125,0.375
2003,-0.890625,-0.26171875,0.375
2050,-0.87890625,-0.26953125,0.421875
2096,-0.84765625,-0.25390625,0.47265625
2146,-0.84765625,-0.25390625,0.47265625
2192,-0.83203125,-0.28515625,0.54296875
2238,-0.83203125,-0.28515625,0.54296875
2284,-0.85546875,-0.25390625,0.54296875
2333,-0.8515625,-0.24609375,0.5546875
2381,-0.859375,-0.26171875,0.5625
