time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,-0.8671875,-0.484375,0.61328125
40,-0.86328125,-0.48828125,0.61328125
80,-0.859375,-0.50390625,0.6171875
117,-0.859375,-0.50390625,0.6171875
155,-0.84375,-0.5859375,0.5703125
193,-0.9375,-0.85546875,0.56640625
230,-0.9375,-0.83203125,0.59375
268,-0.42578125,-0.25,0.7109375
304,0.14453125,0.9140625,0.52734375
333,0.25390625,0.84765625,0.67578125
398,-0.13671875,0.5859375,0.59375
435,-0.22265625,0.546875,0.64453125
472,-0.4140625,0.38671875,0.63671875
509,-0.47265625,0.625,0.625
547,-0.53515625,0.31640625,0.66796875
584,-0.609375,0.30859375,0.65234375
620,-0.609375,0.30859375,0.65234375
657,-0.70703125,-0.6484375,0.703125
693,-0.76171875,-0.80078125,0.625
730,-0.8828125,-0.83984375,0.52734375
766,-0.78125,-0.80859375,0.54296875
802,-0.83203125,-0.60546875,0.53125
838,-0.86328125,-0.53125,0.515625
873,-0.8515625,-0.57421875,0.53515625
909,-0.83984375,-0.625,0.56640625
945,-0.8515625,-0.55078125,0.5625
981,-0.875,-0.546875,0.5390625
1017,-0.8671875,-0.5859375,0.55078125
1053,-0.88671875,-0.53125,0.51953125
1089,-0.87890625,-0.53125,0.53125
1125,-0.87890625,-0.53125,0.53125
1162,-0.86328125,-0.515625,0.546875
1198,-0.87109375,-0.5234375,0.55078125
1234,-0.85546875,-0.5390625,0.5625
1270,-0.859375,-0.51171875,0.54296875
1306,-0.859375,-0.52734375,0.55078125
1343,-0.86328125,-0.53515625,0.5546875
1379,-0.86328125,-0.51953125,0.55078125
1416,-0.84765625,-0.52734375,0.56640625
1455,-0.85546875,-0.53125,0.55859375
1517,-0.86328125,-0.5234375,0.5546875
1553,-0.8671875,-0.53125,0.55078125
1590,-0.86328125,-0.53125,0.55859375
1628,-0.875,-0.515625,0.55078125
1666,-0.875,-0.515625,0.55078125
1703,-0.86328125,-0.515625,0.5546875
1741,-0.8671875,-0.515625,0.5546875
1778,-0.86328125,-0.51171875,0.5546875
1815,-0.87109375,-0.51953125,0.546875
1852,-0.8671875,-0.5234375,0.55859375
